Outcome,Approach,Estimate,SE,CI_Lower,CI_Upper,Correlation,Measure,Selection
O2,Bivariate Selection on zscore,0.7821006933754444,0.4524973345629611,-0.10479408236795928,1.668995469118848,0,log RR,0.30000000000000004
O1,Naive estimate,1.076162520985647,0.1448710802772215,0.7922204212408819,1.360104620730412,0,log RR,0.4
O2,Naive estimate,1.0887619596692966,0.45168677091587806,0.2034721563809817,1.9740517629576115,0,log RR,0.4
O1,Bivariate Selection on effect,1.0717001024522321,0.14542784370492087,0.78666152879058715,1.356738676113877,0,log RR,0.4
O2,Bivariate Selection on effect,0.6306380798334695,0.4564811526597151,-0.2640649793795721,1.5253411390465113,0,log RR,0.4
O1,Bivariate Selection on zscore,1.060421779010561,0.14384674594971092,0.7784821569491276,1.3423614010719944,0,log RR,0.4
O2,Bivariate Selection on zscore,0.6840179183139989,0.45334726023178606,-0.2045427117403017,1.5725785483682997,0,log RR,0.4
O1,Naive estimate,1.076162520985647,0.1448710802772215,0.7922204212408819,1.360104620730412,0,log RR,0.5
O2,Naive estimate,1.0887619596692966,0.45168677091587806,0.2034721563809817,1.9740517629576115,0,log RR,0.5
O1,Bivariate Selection on effect,1.0713155055396706,0.14588486554714444,0.7853811690672674,1.3572498420120738,0,log RR,0.5
O2,Bivariate Selection on effect,0.5270206657330617,0.44767989872416014,-0.35043193576629217,1.4044732672324156,0,log RR,0.5
O1,Bivariate Selection on zscore,1.0570302470418351,0.14438005693556713,0.7740453354481236,1.3400151586355467,0,log RR,0.5
O2,Bivariate Selection on zscore,0.5860577909701156,0.45058417328567374,-0.297087188669805,1.4692027706100361,0,log RR,0.5
O1,Naive estimate,1.076162520985647,0.1448710802772215,0.7922204212408819,1.360104620730412,0,log RR,0.6000000000000001
O2,Naive estimate,1.0887619596692966,0.45168677091587806,0.2034721563809817,1.9740517629576115,0,log RR,0.6000000000000001
O1,Bivariate Selection on effect,1.0698221968173962,0.14623792549481926,0.7831958628475504,1.356448530787242,0,log RR,0.6000000000000001
O2,Bivariate Selection on effect,0.43880241657754165,0.4326724145051833,-0.4092355158526176,1.286840349007701,0,log RR,0.6000000000000001
O1,Bivariate Selection on zscore,1.0526242994379709,0.14518212681359627,0.7680673308833221,1.3371812679926196,0,log RR,0.6000000000000001
O2,Bivariate Selection on zscore,0.4918510448765448,0.44178171388647824,-0.3740411143409525,1.357743204094042,0,log RR,0.6000000000000001
O1,Naive estimate,1.076162520985647,0.1448710802772215,0.7922204212408819,1.360104620730412,0,log RR,0.7000000000000001
O2,Naive estimate,1.0887619596692966,0.45168677091587806,0.2034721563809817,1.9740517629576115,0,log RR,0.7000000000000001
O1,Bivariate Selection on effect,1.067246129242191,0.14648816931032504,0.7801293173939541,1.354362941090428,0,log RR,0.7000000000000001
O2,Bivariate Selection on effect,0.36978867879692373,0.41519714529319585,-0.44399772597774007,1.1835750835715875,0,log RR,0.7000000000000001
O1,Bivariate Selection on zscore,1.0471016609265515,0.1461235626638843,0.7606994781053383,1.3335038437477649,0,log RR,0.7000000000000001
O2,Bivariate Selection on zscore,0.4071221411877317,0.4263018463287008,-0.42842947761652184,1.2426737599919853,0,log RR,0.7000000000000001
O1,Naive estimate,1.076162520985647,0.1448710802772215,0.7922204212408819,1.360104620730412,0,log RR,0.8
O2,Naive estimate,1.0887619596692966,0.45168677091587806,0.2034721563809817,1.9740517629576115,0,log RR,0.8
O1,Bivariate Selection on effect,1.0639414293594258,0.14667017368608107,0.776467888934707,1.3514149697841447,0,log RR,0.8
O2,Bivariate Selection on effect,0.31921321136881387,0.39889696802799945,-0.462624845966065,1.1010512687036926,0,log RR,0.8
O1,Bivariate Selection on zscore,1.0408623870261173,0.1470120763947263,0.7527187172924538,1.329006056759781,0,log RR,0.8
O2,Bivariate Selection on zscore,0.3372938677242546,0.4064336068160219,-0.4593160016351483,1.1339037370836575,0,log RR,0.8
O1,Naive estimate,1.076162520985647,0.1448710802772215,0.7922204212408819,1.360104620730412,0,log RR,0.9
O2,Naive estimate,1.0887619596692966,0.45168677091587806,0.2034721563809817,1.9740517629576115,0,log RR,0.9
O1,Bivariate Selection on effect,1.0603080727376337,0.14682075283420962,0.7725393971825829,1.3480767482926845,0,log RR,0.9
O2,Bivariate Selection on effect,0.2835799436491438,0.38560671789125683,-0.4722092234177196,1.0393691107160072,0,log RR,0.9
O1,Bivariate Selection on zscore,1.0345959263920605,0.1476967092733119,0.7451103762163692,1.324081476567752,0,log RR,0.9
O2,Bivariate Selection on zscore,0.28474957042040666,0.38617348721047146,-0.47215046451211734,1.0416496053529307,0,log RR,0.9
O1,Naive estimate,1.076162520985647,0.1448710802772215,0.7922204212408819,1.360104620730412,0,log RR,1
O2,Naive estimate,1.0887619596692966,0.45168677091587806,0.2034721563809817,1.9740517629576115,0,log RR,1
O1,Bivariate Selection on effect,1.056636447305096,0.1469658534583735,0.7685833745266839,1.344689520083508,0,log RR,1
O2,Bivariate Selection on effect,0.25885832267174125,0.3755288460011615,-0.4771782154905353,0.9948948608340178,0,log RR,1
O1,Bivariate Selection on zscore,1.028914796878677,0.14813712585845626,0.7385660301961027,1.3192635635612513,0,log RR,1
O2,Bivariate Selection on zscore,0.2482171933208828,0.36879786452631397,-0.47462662115069265,0.9710610077924582,0,log RR,1
O1,Naive estimate,1.076162520985647,0.1448710802772215,0.7922204212408819,1.360104620730412,0,log RR,1.1
O2,Naive estimate,1.0887619596692966,0.45168677091587806,0.2034721563809817,1.9740517629576115,0,log RR,1.1
O1,Bivariate Selection on effect,1.0530884755194656,0.14711818630655177,0.7647368303586242,1.341440120680307,0,log RR,1.1
O2,Bivariate Selection on effect,0.2416615849072748,0.368090615967735,-0.47979602238948577,0.9631191922040354,0,log RR,1.1
O1,Bivariate Selection on zscore,1.0241456162218643,0.14837838993895397,0.7333239719415146,1.314967260502214,0,log RR,1.1
O2,Bivariate Selection on zscore,0.22428080939427109,0.3556153642173068,-0.4727253044716502,0.9212869232601923,0,log RR,1.1
O1,Naive estimate,1.076162520985647,0.1448710802772215,0.7922204212408819,1.360104620730412,0,log RR,1.2000000000000002
O2,Naive estimate,1.0887619596692966,0.45168677091587806,0.2034721563809817,1.9740517629576115,0,log RR,1.2000000000000002
O1,Bivariate Selection on effect,1.0497349894482355,0.14728017342004893,0.7610658495449396,1.3384041293515314,0,log RR,1.2000000000000002
O2,Bivariate Selection on effect,0.2295248694702459,0.36257370779269066,-0.48111959780342783,0.9401693367439196,0,log RR,1.2000000000000002
O1,Bivariate Selection on zscore,1.0203450993149774,0.14849043643233492,0.729303843907601,1.3113863547223539,0,log RR,1.2000000000000002
O2,Bivariate Selection on zscore,0.2092034011402282,0.3463666449061583,-0.46967522287584207,0.8880820251562984,0,log RR,1.2000000000000002
O1,Naive estimate,1.076162520985647,0.1448710802772215,0.7922204212408819,1.360104620730412,0,log RR,1.3
O2,Naive estimate,1.0887619596692966,0.45168677091587806,0.2034721563809817,1.9740517629576115,0,log RR,1.3
O1,Bivariate Selection on effect,1.0465959768829276,0.14744831360498312,0.7575972822171607,1.3355946715486944,0,log RR,1.3
O2,Bivariate Selection on effect,0.220776137805652,0.35837853938426484,-0.48164579938750707,0.923198074998811,0,log RR,1.3
O1,Bivariate Selection on zscore,1.0174131995212632,0.1485308933517649,0.726292648551804,1.3085337504907224,0,log RR,1.3
O2,Bivariate Selection on zscore,0.19992676457362835,0.3401503051574397,-0.46676783353495344,0.8666213626822101,0,log RR,1.3
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,0
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,0
O1,Bivariate Selection on effect,1.5430542235123976,0.18340188820202544,1.1835865226364277,1.9025219243883675,0.3,log OR,0
O2,Bivariate Selection on effect,1.1660744152735696,0.45085143837514163,0.28240559605829196,2.0497432344888473,0.3,log OR,0
O1,Bivariate Selection on zscore,1.5430542235123976,0.18340188820202544,1.1835865226364277,1.9025219243883675,0.3,log OR,0
O2,Bivariate Selection on zscore,1.1660744152735696,0.45085143837514163,0.28240559605829196,2.0497432344888473,0.3,log OR,0
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,0.1
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,0.1
O1,Bivariate Selection on effect,1.5388525317535267,0.18297972679688898,1.1802122672316242,1.897492796275429,0.3,log OR,0.1
O2,Bivariate Selection on effect,1.0652482991601497,0.4533834482714381,0.17661674054813103,1.9538798577721685,0.3,log OR,0.1
O1,Bivariate Selection on zscore,1.5367156437763754,0.1826343069053153,1.1787524022419573,1.8946788853107934,0.3,log OR,0.1
O2,Bivariate Selection on zscore,1.0761543330319083,0.4523132834188882,0.1896202975308875,1.962688368532929,0.3,log OR,0.1
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,0.2
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,0.2
O1,Bivariate Selection on effect,1.5356724487086928,0.18262859968653097,1.1777203933230922,1.8936245040942934,0.3,log OR,0.2
O2,Bivariate Selection on effect,0.9636407292820838,0.4554533137570396,0.07095223431828612,1.8563292242458815,0.3,log OR,0.2
O1,Bivariate Selection on zscore,1.5312262360559419,0.1819707651853138,1.174563536292727,1.8878889358191568,0.3,log OR,0.2
O2,Bivariate Selection on zscore,0.9869856813112504,0.4534373328799124,0.09824850886662218,1.8757228537558785,0.3,log OR,0.2
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,0.30000000000000004
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,0.30000000000000004
O1,Bivariate Selection on effect,1.5335963516130373,0.18228990268034043,1.17630814235957,1.8908845608665046,0.3,log OR,0.30000000000000004
O2,Bivariate Selection on effect,0.863438452012161,0.4564619753643306,-0.031227019701926984,1.758103923726249,0.3,log OR,0.30000000000000004
O1,Bivariate Selection on zscore,1.5267341837686124,0.18138271614787826,1.171224060118771,1.8822443074184538,0.3,log OR,0.30000000000000004
O2,Bivariate Selection on zscore,0.8998716302448035,0.45423602798516066,0.009569015393888658,1.7901742450957183,0.3,log OR,0.30000000000000004
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,0.4
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,0.4
O1,Bivariate Selection on effect,1.5326173610801679,0.18190946964485452,1.1760748005762531,1.8891599215840826,0.3,log OR,0.4
O2,Bivariate Selection on effect,0.7676788056235337,0.4552306716645453,-0.12457331083897505,1.6599309220860425,0.3,log OR,0.4
O1,Bivariate Selection on zscore,1.5233338017554816,0.18084422298784308,1.168879124699309,1.8777884788116541,0.3,log OR,0.4
O2,Bivariate Selection on zscore,0.8162043947204295,0.45425583720023,-0.07413704619202133,1.7065458356328804,0.3,log OR,0.4
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,0.5
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,0.5
O1,Bivariate Selection on effect,1.5326565112918176,0.1814740506575503,1.176967372003019,1.8883456505806162,0.3,log OR,0.5
O2,Bivariate Selection on effect,0.6800422824609752,0.45104935793062695,-0.2040144590830536,1.564099024005004,0.3,log OR,0.5
O1,Bivariate Selection on zscore,1.5210587482026179,0.1803418021306606,1.167588816026523,1.8745286803787127,0.3,log OR,0.5
O2,Bivariate Selection on zscore,0.7376122781435009,0.45293078437103207,-0.15013205922372186,1.6253566155107237,0.3,log OR,0.5
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,0.6000000000000001
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,0.6000000000000001
O1,Bivariate Selection on effect,1.5335541958369454,0.1810079288058213,1.1787786553775357,1.8883297362963551,0.3,log OR,0.6000000000000001
O2,Bivariate Selection on effect,0.6036050910589347,0.44442396735091966,-0.2674658849488678,1.4746760670667372,0.3,log OR,0.6000000000000001
O1,Bivariate Selection on zscore,1.519865650986113,0.17987454091924893,1.1673115507843852,1.8724197511878409,0.3,log OR,0.6000000000000001
O2,Bivariate Selection on zscore,0.6657159948551499,0.4499976179418116,-0.21627933631080087,1.5477113260211006,0.3,log OR,0.6000000000000001
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,0.7000000000000001
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,0.7000000000000001
O1,Bivariate Selection on effect,1.5350889440096807,0.1805458368143378,1.1812191038535786,1.8889587841657827,0.3,log OR,0.7000000000000001
O2,Bivariate Selection on effect,0.5396497421752396,0.43671351410429016,-0.3163087454691691,1.3956082298196484,0.3,log OR,0.7000000000000001
O1,Bivariate Selection on zscore,1.5196319634464404,0.17944711240527794,1.1679156231320955,1.8713483037607852,0.3,log OR,0.7000000000000001
O2,Bivariate Selection on zscore,0.6016934425221798,0.44564403831356514,-0.2717688725724078,1.4751557576167675,0.3,log OR,0.7000000000000001
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,0.8
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,0.8
O1,Bivariate Selection on effect,1.537027992104233,0.18011192323771355,1.1840086225583144,1.8900473616501514,0.3,log OR,0.8
O2,Bivariate Selection on effect,0.48754209989218655,0.42922888032024087,-0.3537465055354856,1.3288307053198587,0.3,log OR,0.8
O1,Bivariate Selection on zscore,1.5201795012196646,0.17906306409394054,1.1692158955955412,1.871143106843788,0.3,log OR,0.8
O2,Bivariate Selection on zscore,0.5459904441907393,0.44035831230283506,-0.31711184792281744,1.409092736304296,0.3,log OR,0.8
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,0.9
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,0.9
O1,Bivariate Selection on effect,1.5391729877895273,0.17971532412878932,1.1869309524971001,1.8914150230819544,0.3,log OR,0.9
O2,Bivariate Selection on effect,0.44548128943116716,0.4227001756037147,-0.3830110547521136,1.2739736336144478,0.3,log OR,0.9
O1,Bivariate Selection on zscore,1.521311955937509,0.17872225454230972,1.1710163370345819,1.8716075748404362,0.3,log OR,0.9
O2,Bivariate Selection on zscore,0.4983313741089581,0.4346788448053326,-0.3536391617094937,1.3503019099274098,0.3,log OR,0.9
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,1
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,1
O1,Bivariate Selection on effect,1.5413784724796298,0.1793552392264571,1.1898422035957739,1.8929147413634857,0.3,log OR,1
O2,Bivariate Selection on effect,0.411358195914584,0.417291934586836,-0.40653399587561456,1.2292503877047825,0.3,log OR,1
O1,Bivariate Selection on zscore,1.5228474746516776,0.17842150758225667,1.1731413197904546,1.8725536295129006,0.3,log OR,1
O2,Bivariate Selection on zscore,0.45794292890328864,0.42902400233513016,-0.3829441156735665,1.2988299734801438,0.3,log OR,1
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,1.1
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,1.1
O1,Bivariate Selection on effect,1.5435483210178362,0.17902697739409015,1.1926554453254194,1.894441196710253,0.3,log OR,1.1
O2,Bivariate Selection on effect,0.38328334695403243,0.4128517112958184,-0.42590600718577154,1.1924727010938363,0.3,log OR,1.1
O1,Bivariate Selection on zscore,1.5246364695006667,0.17815618418530035,1.175450348497478,1.8738225905038552,0.3,log OR,1.1
O2,Bivariate Selection on zscore,0.42382369616374693,0.423644793137273,-0.4065200983853081,1.254167490712802,0.3,log OR,1.1
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,1.2000000000000002
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,1.2000000000000002
O1,Bivariate Selection on effect,1.5456236762611253,0.17872563079661488,1.19532143989976,1.8959259126224906,0.3,log OR,1.2000000000000002
O2,Bivariate Selection on effect,0.35977377430636687,0.40912920264800945,-0.44211946288373166,1.1616670114964653,0.3,log OR,1.2000000000000002
O1,Bivariate Selection on zscore,1.5265657112567608,0.17792137956328996,1.1778398073127123,1.8752916152008092,0.3,log OR,1.2000000000000002
O2,Bivariate Selection on zscore,0.39495052229311023,0.41865404069878137,-0.42561139747650123,1.2155124420627217,0.3,log OR,1.2000000000000002
O1,Naive estimate,1.5486209064393475,0.1842352359687056,1.1875264792574463,1.9097153336212487,0.3,log OR,1.3
O2,Naive estimate,1.1539414207019116,0.4586199331721359,0.255062869092359,2.052819972311464,0.3,log OR,1.3
O1,Bivariate Selection on effect,1.547571072499294,0.17844748908484365,1.1978139938930004,1.8973281511055875,0.3,log OR,1.3
